load_factor,elasticity_factor,stiffness_loss,affected_component,maximum_vertical_displacement_mm,maximum_total_displacement_mm,approximate_maximum_stress_mpa,risk_index,structural_state,data_status
1.4,1.05,0.2,ARCH,2.73296,4.236969599999999,56.125440000000005,0.4756133855238095,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.05,0.2,DECK,2.5541682242990653,3.776461308411215,45.9640832,0.3977371225077348,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.05,0.2,SUPPORT,2.9386666666666668,4.851169892473118,63.690547200000005,0.5505689325322684,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.05,0.3,ARCH,3.14936380952381,4.882529828571429,59.99616,0.5535198805986395,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.05,0.3,DECK,2.811931972789116,4.157577482993197,48.3381248,0.44766304006728863,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.05,0.3,SUPPORT,3.578822510822511,5.90794329004329,69.1038208,0.6642726789857267,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.05,0.4,ARCH,3.716693333333334,5.762073600000001,63.86688,0.6442051433650794,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.05,0.4,DECK,3.132044943820225,4.63088,50.7121664,0.5025401282715464,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.05,0.4,SUPPORT,4.569704918032788,7.543698360655738,74.5170944,0.8095599609540047,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.05,0.5,ARCH,4.525504000000001,7.015991039999999,67.7376,0.7553364344380953,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.05,0.5,DECK,3.53555,5.22748175,53.086208000000006,0.5640394072130953,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.05,0.5,SUPPORT,6.2854222222222225,10.376015555555554,79.930368,1.0,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.05,0.6,ARCH,5.756906666666666,8.925062399999998,71.60832,0.9022482750476191,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.05,0.6,DECK,4.0541596244131455,5.99427117370892,55.4602496,0.6346791747779477,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.05,0.6,SUPPORT,9.925701149425288,16.38541149425287,85.34364159999998,1.0,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.2,0.0,ARCH,1.9003413333333334,2.94614208,48.384,0.3189625050666666,SAFE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.2,0.0,DECK,1.9003413333333334,2.8097466133333335,41.216,0.28544943106666665,SAFE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.2,0.0,SUPPORT,1.9003413333333334,3.137095733333333,52.864,0.344400702,SAFE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.2,0.1,ARCH,2.1150266666666666,3.2789736,52.254720000000006,0.37970425829629634,SAFE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.2,0.1,DECK,2.0512112068965522,3.0328150215517247,43.590041600000006,0.32678222455663797,SAFE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.2,0.1,SUPPORT,2.182940366972477,3.6036120412844035,58.2772736,0.42583517762565753,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.2,0.2,ARCH,2.39134,3.7073484,56.125440000000005,0.44566400833333336,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.2,0.2,DECK,2.2348971962616826,3.3044036448598137,45.9640832,0.37072095574093467,SAFE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.2,0.2,SUPPORT,2.5713333333333335,4.244773655913979,63.690547200000005,0.5167965804457348,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.2,0.3,ARCH,2.7556933333333338,4.272213600000001,59.99616,0.5190780395238096,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.2,0.3,DECK,2.4604404761904766,3.6378802976190476,48.3381248,0.41798358704554417,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.2,0.3,SUPPORT,3.1314696969696976,5.16945037878788,69.1038208,0.6232237741658443,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.2,0.4,ARCH,3.252106666666667,5.041814400000002,63.86688,0.6036734924444445,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.2,0.4,DECK,2.7405393258426973,4.052020000000001,50.7121664,0.4695784926642697,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.2,0.4,SUPPORT,3.9984918032786894,6.600736065573771,74.5170944,0.7572865614614208,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.2,0.5,ARCH,3.9598160000000004,6.13899216,67.7376,0.7061592201333333,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.2,0.5,DECK,3.09360625,4.57404653125,53.086208000000006,0.526967815178125,MODERATE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.2,0.5,SUPPORT,5.499744444444445,9.07901361111111,79.930368,0.948462908812963,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.2,0.6,ARCH,5.037293333333333,7.8094296000000005,71.60832,0.8399529286666668,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.2,0.6,DECK,3.547389671361502,5.244987276995305,55.4602496,0.5923550652373708,CRITICAL,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
1.4,1.2,0.6,SUPPORT,8.684988505747127,14.337235057471263,85.34364159999998,1.0,PROBABLE_FAILURE,SYNTHETIC_EXPLORATORY_NOT_OPENSEES
